the_geom,cartodb_id,iso_langua,north,south,east,west
,6262,bqv,9.62052,9.30198,7.90842,7.58127
,6263,bqw,7.038831,6.983618,10.88885,10.834651
,6264,bqt,5.86711,5.7892,10.36711,10.29144
,6265,bqu,12.235701,3.483664,35.95035,24.150382
,6266,bqr,3.559611,2.9757,117.310856,116.712749
,6267,bqs,-4.129456,-4.202239,144.723592,144.59144
,6268,bqp,11.582298,9.464019,4.649419,3.528297
,6269,bqq,-2.821436,-3.021162,137.881949,137.480631
,6270,bqz,4.93729,4.554423,10.02119,9.61316
,6271,bqx,10.91608,10.54903,5.84504,5.63299
,6272,bqy,-8.095462,-8.110506,115.177708,115.162664
,6273,cno,20.747869,20.536579,101.007212,100.799872
,6274,der,27.792115,27.508992,96.215273,95.773055
,6275,pmt,-14.090153,-21.728734,-135.4525,-146.402364
,6276,pmw,71.388858,18.909894,293.050802,172.436635
,6277,esn,14.449596,13.152824,-87.690435,-90.132767
,6278,pmr,-4.902395,-4.97379,144.905517,144.85269
,6279,pms,46.21656,-55.058167,8.737485,-73.572119
,6280,pmx,25.550572,25.064019,94.641827,94.097119
,6281,pmy,-0.405337,-9.127437,141.019444,130.387841
,6282,pmz,32.718762,14.530191,-86.710425,-118.369036
,6283,pmd,-9.219502,-54.779045,159.105026,112.919742
,6284,pme,-20.749849,-20.934056,164.891093,164.664666
,6285,pmf,-0.121902,-2.585542,122.617304,120.466598
,6286,pma,-16.428812,-16.535685,168.370208,168.211322
,6287,pmb,5.39197,-2.11139,31.307551,22.290538
,6288,pml,37.541558,30.227852,11.600876,7.514459
,6289,pmm,5.205264,1.711732,16.222431,13.494815
,6290,pmn,7.98771,7.96786,14.30365,14.266315
,6291,pmo,-1.480503,-1.680084,135.72963,135.30095
,6292,pmi,53.56005,10.37314,134.774065,73.560763
,6293,pmj,53.56005,10.37314,134.774065,73.560763
,6294,bvq,6.135897,4.893208,27.46449,24.478532
,6295,bvp,53.56005,10.37314,134.774065,73.560763
,6296,msz,-0.872239,-11.655327,159.4925,140.842088
,6297,msy,-4.191319,-4.548292,144.992168,144.633603
,6298,msx,-4.550326,-4.600811,145.019467,144.956663
,6299,msw,13.828182,12.260281,-13.792937,-16.813187
,6300,msv,12.282949,12.09569,15.01837,14.790026
,6301,msu,-6.500769,-6.607206,147.012563,146.940863
,6302,mss,-8.141088,-8.213375,129.866533,129.812623
,6303,msr,52.14901,41.581364,119.926615,87.734317
,6304,msq,-20.348843,-20.443681,164.625655,164.539606
,6305,msp,5.268116,-33.750515,-29.295843,-73.993783
,6306,mso,-8.13797,-8.391183,138.981168,138.551452
,6307,msn,-13.819486,-13.968719,167.607499,167.423804
,6308,msm,9.476202,7.933773,126.309773,125.344514
,6309,msl,-3.339889,-3.502606,140.714429,140.415161
,6310,msk,7.757058,6.703814,126.360987,125.966509
,6311,msj,3.850197,3.501096,27.191382,26.796369
,6312,msi,7.375833,4.111961,119.269555,113.836967
,6313,msh,-21.40192,-23.583223,44.295462,43.335661
,6314,msg,-0.895691,-1.168506,132.309813,131.620945
,6315,msf,-2.474119,-2.574923,140.419821,140.258324
,6316,mse,10.056088,9.280441,15.820168,15.060855
,6317,msd,20.352893,20.313774,-89.138774,-89.177893
,6318,msc,10.536987,9.653721,-10.110602,-11.023078
,6319,msb,13.0264,11.90628,124.052736,123.08542
,6320,msa,7.362929,0.859337,119.269555,99.640833
,6321,coa,6.063059,-12.207844,118.296492,96.816988
,6322,bvv,12.196412,0.62588,-59.808954,-73.351326
,6323,kyk,8.866843,7.860851,126.459518,125.999368
,6324,kyj,16.649811,16.498268,121.051258,120.861454
,6325,kyi,4.27763,3.923926,114.612317,114.265486
,6326,kyh,41.8781,41.770033,-123.270742,-123.359945
,6327,kyo,-8.331106,-8.460314,124.529352,124.336898
,6328,kyn,10.58504,9.521331,123.360538,122.786073
,6329,kym,5.231855,5.097328,21.911435,21.807474
,6330,kyl,71.388858,18.909894,293.050802,172.436635
,6331,kyc,-5.343507,-5.698365,144.248634,143.989323
,6332,kyb,17.256604,17.161971,121.166461,120.982224
,6333,kya,-1.469738,-1.832167,33.8934,33.538138
,6334,kyg,-6.376676,-6.541064,145.563866,145.364597
,6335,kyf,7.436092,7.088863,-6.377146,-6.759623
,6336,kye,8.110391,7.755061,0.336285,-0.325385
,6337,kyd,-6.725154,-6.772152,134.402931,134.355696
,6338,kyz,-8.791819,-15.893738,-53.480354,-59.248128
,6339,kyy,-6.318817,-6.32893,146.093944,146.085637
,6340,kyx,-5.717796,-5.903638,154.930918,154.696939
,6341,kys,3.801476,3.245311,114.910307,114.341901
,6342,kyr,-5.486102,-6.301283,-54.058615,-54.550753
,6343,kyq,12.13925,11.574878,18.582542,17.710152
,6344,kyp,53.56005,10.37314,134.774065,73.560763
,6345,kyw,30.447407,22.594767,88.201777,80.050138
,6346,kyv,30.447407,26.359772,88.201777,80.050138
,6347,kyu,19.988476,18.687768,97.85187,96.840945
,6348,kyt,-6.159958,-6.555319,139.280571,138.593311
,6349,mgj,4.66903,4.581114,6.603241,6.419533
,6350,mgi,8.558209,8.2936,8.82996,8.47174
,6351,ryn,28.530278,28.186389,129.722778,129.210278
,6352,mgh,-10.643137,-13.856544,45.300283,36.957674
,6353,mgo,6.13684,5.7325,10.04578,9.72639
,6354,mgn,4.81222,4.590994,22.280945,21.325885
,6355,mgm,-8.485503,-9.22461,125.860451,125.188616
,6356,tbv,-6.288172,-6.423823,147.473055,147.278184
,6357,mgs,-10.111992,-10.641931,34.943141,34.558752
,6358,tbh,-9.219502,-54.779045,159.105026,112.919742
,6359,tbk,12.370418,10.936584,120.401261,119.468397
,6360,tbj,-2.911626,-2.979178,151.005797,150.864751
,6361,tbm,5.39197,-13.459239,31.307551,12.199683
,6362,mgv,-10.542167,-11.575871,35.335398,34.674323
,6363,mgu,-10.149787,-10.36975,149.761872,148.457838
,6364,tbn,6.253167,6.001453,-71.947218,-72.140736
,6365,tbc,-4.631661,-4.861763,146.258684,145.68565
,6366,gta,-17.380333,-17.990293,-56.873815,-57.705672
,6367,vto,-2.036144,-2.166861,139.15396,139.053313
,6368,gtu,-9.219502,-54.779045,159.105026,112.919742
,6369,ppi,31.671103,31.543208,-115.700982,-116.040084
,6370,ulm,-2.491973,-3.315462,119.23504,118.756722
,6371,ppo,-6.634138,-7.317654,144.833515,143.970378
,6372,ppn,-5.876344,-5.940247,155.302238,155.232369
,6373,ahl,7.306447,7.165675,0.734035,0.615732
,6374,ppl,14.294699,13.457257,-89.006071,-89.879961
,6375,ahr,20.974651,20.050519,75.730185,74.363765
,6376,csv,20.28553,19.721493,93.938403,93.312044
,6377,dpp,5.631026,5.57864,115.619446,115.573918
,6378,ppq,-4.363385,-4.469811,142.28607,142.189537
,6379,rys,24.611832,24.04521,124.341128,123.661472
,6380,aht,63.469902,61.492106,-143.723389,-149.045457
,6381,eja,12.414381,12.183939,-16.306806,-16.718642
,6382,yuy,53.56005,10.37314,134.774065,73.560763
,6383,yux,65.812252,62.690508,152.712086,150.79441
,6384,yuz,-16.43196,-16.949269,-64.875428,-65.369394
,6385,yuq,-16.731283,-16.884198,-64.829802,-65.057845
,6386,yup,10.420184,9.59745,-72.712481,-73.250001
,6387,yur,71.388858,18.909894,293.050802,172.436635
,6388,yut,-5.873447,-6.098855,146.795868,146.501435
,6389,yuw,-5.965055,-6.178389,146.927819,146.748142
,6390,yui,5.268116,-33.750515,-29.295843,-73.993783
,6391,jwi,5.319357,4.984556,-2.140289,-2.304186
,6392,yuk,71.388858,18.909894,293.050802,172.436635
,6393,yuj,-3.625509,-3.868747,141.190258,141.010564
,6394,yum,32.842658,32.718762,-114.469721,-114.727524
,6395,yul,10.64115,-13.459239,31.307551,12.199683
,6396,yun,9.8579,9.605593,12.49674,12.117689
,6397,yua,71.388858,17.778637,293.050802,172.436635
,6398,yuc,36.000448,35.925744,-94.98969,-95.088964
,6399,yub,-9.219502,-54.779045,159.105026,112.919742
,6400,yue,71.390655,-54.779045,179.778488,-179.14125
,6401,yud,47.091179,29.489815,35.685532,6.627238
,6402,yug,81.859131,41.185341,191.00492,19.639328
,6403,yuf,36.3236,34.548371,-112.437396,-113.89607
,6404,tns,-1.64512,-1.65312,150.676327,150.670272
,6405,ian,-4.009163,-4.427998,143.632854,142.998464
,6406,iai,-20.429556,-20.70084,166.667637,166.509019
,6407,iar,-7.369951,-7.860278,145.241445,144.789537
,6408,hud,-2.92159,-2.970712,129.232812,129.17554
,6409,hue,16.366256,16.201801,-94.492374,-94.644384
,6410,huf,-9.51709,-9.796215,147.679412,147.422714
,6411,hug,-13.154347,-13.481003,-71.018652,-71.436335
,6412,hub,-3.333022,-4.687027,-77.500156,-78.459136
,6413,huc,-23.313209,-24.571,25.49693,23.899638
,6414,hul,-9.974997,-10.104105,147.752295,147.649291
,6415,hum,-4.31148,-5.16409,18.79031,17.48803
,6416,hun,83.110626,-54.779045,180,-179.999999
,6417,huo,53.56005,10.37314,134.774065,73.560763
,6418,huh,-39.50204,-41.211181,-71.594656,-73.946149
,6419,hui,-5.585256,-6.290419,143.473895,142.452625
,6420,huj,53.56005,10.37314,134.774065,73.560763
,6421,huk,5.907326,-11.009678,141.019444,95.010796
,6422,hut,30.268163,29.914284,81.982394,81.255978
,6423,huu,-0.555682,-2.740668,-72.51861,-74.58187
,6424,huv,16.353173,16.183902,-94.853031,-95.140726
,6425,huw,5.907326,-11.009678,141.019444,95.010796
,6426,hup,41.218665,40.954823,-123.543394,-123.816375
,6427,huq,53.56005,10.37314,134.774065,73.560763
,6428,hur,71.388858,18.909894,293.050802,172.436635
,6429,hus,21.995931,21.32979,-97.917172,-99.167298
,6430,hux,-0.465367,-2.483432,-70.714277,-72.951672
,6431,huy,39.780992,25.05871,63.333481,34.26731
,6432,huz,43.205934,41.846964,46.950103,45.891369
,6433,and,-1.510882,-1.817188,135.967451,135.278119
,6434,ane,-21.353857,-21.994065,166.224087,165.782524
,6435,anf,7.612523,7.593375,0.428922,0.410322
,6436,prf,17.357356,17.040186,122.483764,122.254909
,6437,ana,15.919416,-4.242439,-66.846875,-81.73594
,6438,anb,-0.038967,-18.350719,-68.650243,-81.330767
,6439,anc,9.50999,9.189329,9.78664,9.399236
,6440,prm,-7.389526,-7.482857,144.371094,144.263823
,6441,anm,28.548317,9.605832,101.170231,92.171849
,6442,ann,4.597222,4.434789,7.985585,7.259644
,6443,ano,-0.41665,-0.655387,-71.877945,-72.298542
,6444,pri,-20.844012,-21.393525,165.484972,164.831884
,6445,ani,43.458603,42.6385,46.360874,46.162491
,6446,prk,53.56005,5.610065,134.774065,73.560763
,6447,ank,8.973675,8.54514,9.93335,9.26637
,6448,pru,-1.838548,-2.27276,132.390009,132.218963
,6449,prt,19.658746,18.878356,101.543167,100.93747
,6450,prw,-4.885485,-5.081001,145.494163,145.341233
,6451,anw,5.31415,4.65603,7.81527,7.38374
,6452,prq,-10.855041,-10.974827,-75.052838,-75.278239
,6453,prp,71.388858,10.37314,179.773499,-179.150556
,6454,prs,69.059616,-54.779045,159.105026,5.865435
,6455,ans,15.919416,-4.242439,-66.846875,-81.73594
,6456,anx,-1.933905,-1.94625,147.136667,146.997486
,6457,any,8.009146,5.127106,-2.596376,-4.250481
,6458,anz,-5.457105,-5.628731,149.185514,148.776515
,6459,prz,13.386078,13.319832,-81.348867,-81.396474
,6460,gkp,8.423897,7.231232,-8.45587,-9.484289
,6461,gku,-22.123654,-34.835011,32.89055,16.4534
,6462,gko,-9.219502,-54.779045,159.105026,112.919742
,6463,gkn,4.667359,4.569682,7.39751,7.291084
,6464,gka,-5.679671,-5.735275,146.472849,146.41976
,6465,gke,8.099771,8.08137,14.307194,14.270487
,6466,gkd,-5.165371,-5.275659,145.177006,144.976549
,6467,fcs,62.583326,44.991143,-57.096816,-123.26453
,6468,uya,5.66753,5.356759,8.363359,8.175145
,6469,tkf,5.268116,-33.750515,-29.295843,-73.993783
,6470,tkg,-22.75489,-24.179371,47.836233,46.57781
,6471,tkd,-8.566522,-8.760618,125.397217,125.090884
,6472,tke,-15.788462,-16.811376,36.776708,35.72483
,6473,tkb,30.265145,29.286209,79.23062,78.115622
,6474,nlw,-9.219502,-54.779045,159.105026,112.919742
,6475,tka,5.268116,-33.750515,-29.295843,-73.993783
,6476,tkn,27.894154,27.661065,129.038146,128.878714
,6477,nlx,21.764272,21.087441,75.450493,74.473159
,6478,tkl,-8.531767,-52.609329,190.581948,165.868341
,6479,nlz,-10.782945,-10.866998,165.8788,165.80687
,6480,nla,5.78528,5.62597,10.26061,10.09555
,6481,tkw,-11.588225,-11.722569,166.999916,166.792936
,6482,nlc,-3.872962,-4.468905,140.191063,139.662827
,6483,tku,20.305568,20.219721,-97.775458,-97.911702
,6484,tkr,43.539783,41.221808,47.206945,46.634627
,6485,nld,83.110626,-54.779045,179.778488,-179.14125
,6486,tkp,-12.280722,-12.308285,168.847258,168.812363
,6487,tkq,4.7538,4.700338,7.419505,7.32587
,6488,nli,34.97175,34.78544,70.794752,70.617647
,6489,nlk,-4.306606,-4.652704,139.642426,139.138477
,6490,nlj,2.184261,1.666572,30.189213,29.850996
,6491,tkz,15.657787,15.233014,108.260548,107.830445
,6492,nll,21.317603,21.097144,76.333374,75.88718
,6493,nlo,-3.63565,-4.27635,19.707839,18.53933
,6494,ssy,15.549217,13.596844,40.892995,39.318416
,6495,ssx,-6.56657,-6.755057,144.141432,143.760431
,6496,ssz,-5.959599,-6.284972,149.845729,149.722185
,6497,ssu,-7.186214,-7.198171,146.56698,146.555899
,6498,dyu,25,8.64977,4.245487,-12.241518
,6499,ssw,-24.850897,-30.618553,32.370667,27.694022
,6500,ssv,-15.177762,-15.469158,167.22167,167.078902
,6501,ssq,-8.641504,-8.713682,121.10428,120.991003
,6502,ssp,43.791106,35.999834,0.771111,-9.301704
,6503,sss,18.056672,16.938528,105.928679,104.241219
,6504,ssr,47.504368,45.85865,7.678061,5.952608
,6505,ssm,5.336517,5.214556,101.102393,101.01352
,6506,dym,14.683101,14.552323,-3.08393,-3.223164
,6507,sso,-2.9742,-3.047172,142.08086,142.000408
,6508,dyo,13.281429,12.442531,-15.658509,-16.754168
,6509,ssi,30.071946,27.411935,75.090642,68.762929
,6510,dyi,8.935286,7.804355,-3.921095,-4.99144
,6511,ssk,31.830393,31.658222,78.729326,78.526644
,6512,ssj,-5.642144,-5.791242,145.564529,145.424717
,6513,sse,6.916295,4.513611,122.407205,116.823953
,6514,ssd,-5.469676,-5.589033,146.07373,145.919543
,6515,ssg,-0.872239,-1.554458,145.568755,144.038958
,6516,ssf,26.383916,21.896513,122.086105,118.211586
,6517,dya,11.603186,10.737937,-2.752183,-3.68243
,6518,dyb,-9.219502,-54.779045,159.105026,112.919742
,6519,ssb,7.524582,4.166737,120.383611,117.030011
,6520,bvl,-9.669621,-22.943401,-57.420981,-69.643834
,6521,rms,48.491936,43.618952,30.161215,20.266257
,6522,rmp,-4.979848,-5.07829,145.814606,145.747776
,6523,rmq,51.089314,-33.750515,9.560596,-81.73594
,6524,rmw,60.845618,49.882784,1.764097,-8.650332
,6525,rmt,42.104781,29.183729,44.817796,25.665383
,6526,rmu,69.059616,55.336216,24.167463,10.961622
,6527,rmz,24.088892,21.382467,92.633034,91.842205
,6528,lnw,-9.219502,-54.779045,159.105026,112.919742
,6529,rmy,81.859131,-55.979633,180,-180
,6530,lns,6.4184,5.97833,11.03654,10.51445
,6531,rmb,-12.486468,-13.421664,134.773973,133.841124
,6532,lnl,5.446957,-13.459239,31.307551,12.199683
,6533,lno,4.20633,3.747711,33.592395,33.02938
,6534,lnn,-15.167936,-15.248909,167.12562,166.978476
,6535,rmf,69.059616,55.336216,28.448697,10.961622
,6536,lnh,5.518318,4.518446,101.179997,100.792414
,6537,rmd,57.751833,54.558951,15.156555,8.07298
,6538,rme,71.388858,-52.609329,179.773499,-179.150556
,6539,lnd,5.071699,3.621155,116.099197,115.162983
,6540,rmh,-4.00176,-4.359086,141,140.626588
,6541,rmi,41.301164,32.311478,46.634957,35.595368
,6542,rmn,69.059616,25.05871,63.333481,-5.143675
,6543,rmo,55.441303,35.492707,87.316531,-5.143675
,6544,rml,81.859131,41.185341,191.00492,14.122927
,6545,rmm,-7.491389,-7.651944,127.488994,127.323889
,6546,rki,22.38637,17.129034,95.036513,90.074446
,6547,poy,-8.390452,-9.044508,36.995028,35.83467
,6548,pov,53.554437,11.812575,7.226894,-31.274984
,6549,pow,18.398947,18.318225,-97.667971,-97.81847
,6550,pot,83.113167,39.288421,-52.619065,-141.002725
,6551,por,83.110626,-55.058167,180,-179.999999
,6552,pos,17.889671,17.832331,-94.886076,-95.020086
,6553,pop,-20.718744,-20.943725,164.679762,164.449143
,6554,poq,17.930466,17.854371,-94.765902,-94.849406
,6555,pon,71.388858,5.782675,293.050802,157.149858
,6556,poo,71.388858,18.909894,293.050802,172.436635
,6557,pol,83.110626,-55.058167,179.778488,-179.14125
,6558,pom,71.388858,18.909894,293.050802,172.436635
,6559,pok,0.405993,0.311211,-69.493749,-69.627688
,6560,poh,15.417834,15.227219,-90.03694,-90.877209
,6561,poi,18.434525,17.977562,-94.732788,-95.090346
,6562,pof,1.110241,0.213834,24.245791,23.548561
,6563,pog,5.268116,-33.750515,-29.295843,-73.993783
,6564,poe,18.282783,18.167203,-97.298982,-97.459482
,6565,poc,14.810617,14.394693,-89.608653,-90.698083
,6566,pca,18.474443,18.282537,-97.781878,-97.937934
,6567,tnn,-19.315638,-19.426594,169.363578,169.243139
,6568,mqa,0.802266,0.361182,128.874163,128.147752
,6569,mqc,-1.860817,-2.09155,126.019694,125.624961
,6570,mqb,10.827419,10.731495,14.207302,14.128016
,6571,mqe,-5.116712,-5.159722,145.664016,145.57062
,6572,mqg,0.562339,-0.371582,116.84509,115.74963
,6573,mqf,-4.612178,-5.403971,139.721659,138.837663
,6574,mqi,-6.137424,-6.164052,134.888524,134.870776
,6575,mqh,17.036967,16.976831,-96.917086,-97.039446
,6576,mqk,8.070235,7.935937,126.318949,126.208545
,6577,mqj,-2.740736,-3.467012,119.714984,119.25583
,6578,mqm,-9.697334,-14.840887,-138.609511,-139.163999
,6579,mql,10.604884,10.089751,1.068666,0.774916
,6580,mqo,1.48758,1.284511,127.842784,127.662009
,6581,mqn,-4.290375,-5.523674,122.182161,121.46601
,6582,mqq,5.548791,5.370889,117.065055,116.795153
,6583,mqp,-3.292173,-3.368289,127.614922,127.516366
,6584,mqs,0.549192,-0.25498,127.713446,127.087448
,6585,mqr,-2.253583,-2.333649,138.993972,138.826782
,6586,mqu,6.098362,5.118831,31.997495,30.46794
,6587,mqt,21.896119,18.890862,99.723436,99.4578
,6588,mqw,-4.961351,-5.084787,145.651821,145.559734
,6589,mqv,-4.934152,-4.975052,145.632673,145.578134
,6590,mqy,-8.240908,-8.916225,120.851536,119.77053
,6591,mqx,-1.933958,-2.727053,119.376096,118.787144
,6592,mqz,-5.857267,-5.970509,147.208607,146.902812
,6593,okv,-8.504903,-8.952893,148.450184,147.872588
,6594,tnh,-4.405789,-4.451115,145.354648,145.323633
,6595,yhl,53.56005,10.37314,134.774065,73.560763
,6596,yha,53.56005,10.37314,134.774065,73.560763
,6597,yhd,37.378922,29.057979,48.61311,34.26731
,6598,yhs,-11.91465,-11.953608,135.121955,135.043173
,6599,ich,7.67327,6.92,10.64146,10.15692
,6600,wbv,-27.422647,-28.730864,118.24009,116.065954
,6601,wbw,-1.491166,-1.686654,135.550811,135.281037
,6602,wbt,-21.64232,-23.359737,124.723645,120.937493
,6603,wbr,24.376746,23.071818,74.857673,73.181589
,6604,wbs,27.17133,21.557833,89.841262,85.819803
,6605,wbp,-17.258497,-23.311916,134.375307,127.72462
,6606,wbq,18.946974,17.121772,74.496937,73.321763
,6607,wbf,10.694733,10.561428,-5.389658,-5.478664
,6608,wbe,-3.000243,-3.292062,138.581871,138.398638
,6609,wbb,-1.724682,-1.872993,136.903928,136.598873
,6610,wba,10.533436,5.424792,-57.18837,-63.245301
,6611,wbl,53.56005,10.37314,134.774065,71.642511
,6612,wbm,53.56005,10.37314,134.774065,73.560763
,6613,wbj,-4.58979,-4.836988,35.820366,35.542872
,6614,wbk,35.383078,34.988745,71.380239,70.762827
,6615,wbh,-8.158806,-8.62364,32.751561,32.122494
,6616,wbi,-8.863,-9.06995,34.20416,33.82494
,6617,gvj,-2.898644,-4.267965,-45.950868,-46.929978
,6618,gvn,-15.493446,-16.54489,145.488077,144.888828
,6619,gvo,-10.552482,-10.902985,-61.529775,-61.820646
,6620,gvl,9.494311,8.861928,17.799578,16.76235
,6621,gvm,10.257701,10.08829,6.880571,6.708547
,6622,gvc,1.209384,0.899485,-69.14485,-70.107625
,6623,gva,-21.809122,-22.201768,-57.913264,-58.211738
,6624,gvf,-6.051987,-6.430041,145.058845,144.642148
,6625,gve,-6.446028,-6.474361,146.929933,146.837401
,6626,gvy,-9.219502,-54.779045,159.105026,112.919742
,6627,gvr,28.594312,26.698977,92.125,83.675872
,6628,gvs,-9.202158,-9.315225,150.922895,150.693213
,6629,gvp,-4.727629,-5.173507,-48.842508,-49.200961
,6630,yap,9.637896,9.441111,138.198333,138.054722
,6631,ehu,7.541108,7.419203,5.665614,5.498652
,6632,ehs,45.522812,20.413539,153.986762,122.933247
,6633,jub,7.9552,7.73531,9.11974,8.81213
,6634,jua,-7.060234,-7.495484,-63.922445,-64.270121
,6635,jud,9.009469,7.689397,-6.228728,-7.216148
,6636,juk,8.39296,7.61564,10.34542,9.10968
,6637,juh,10.01758,9.48146,11.04146,10.70982
,6638,jui,-9.219502,-54.779045,159.105026,112.919742
,6639,jun,21.748024,20.656218,85.842024,84.574812
,6640,juo,9.43812,9.0736,11.68161,11.35572
,6641,jul,27.748428,27.608018,86.405003,86.205211
,6642,jum,10.59048,10.30858,33.99118,33.466942
,6643,jur,-3.322467,-11.059027,-51.847912,-53.574125
,6644,jus,29.291868,29.256712,82.199262,82.164106
,6645,jup,0.763356,0.258581,-69.217461,-70.036854
,6646,juw,9.153102,9.063731,9.951621,9.856008
,6647,juu,10.24118,10.18745,9.86015,9.79832
,6648,juy,19.177431,18.980427,84.229678,83.994394
,6649,cbb,0.358015,-0.017082,-70.916564,-71.207754
,6650,cbc,1.017188,-3.580605,-65.013374,-71.493191
,6651,cbg,10.753511,10.107123,-73.098063,-74.404614
,6652,cbd,1.363744,1.084008,-71.859728,-72.272973
,6653,cbj,9.038082,7.623136,2.773927,2.186359
,6654,cbk,7.565932,6.582366,122.448582,121.788683
